;OeffentlichesLaden
4793;0.000129543
4794;0.000128285
4795;0.000131307
4796;0.00011912
4797;0.000116983
4798;0.000105949
4799;0.0000987
4800;0.0000972
4801;0.0000977
4802;0.0000978
4803;0.0000964
4804;0.0000959
4805;0.000095
4806;0.0000966
4807;0.000106502
4808;0.000121303
4809;0.000142329
4810;0.000157335
4811;0.000158872
4812;0.000157288
4813;0.000147429
4814;0.000140931
4815;0.000134159
4816;0.000126902
4817;0.000125047
4818;0.000128659
4819;0.000137564
4820;0.000133148
4821;0.0001209
4822;0.000108142
4823;0.000101298
4824;0.000102117
4825;0.000101268
4826;0.000100327
4827;0.000099
4828;0.0000984
4829;0.0000974
4830;0.0000968
4831;0.0000985
4832;0.000111605
4833;0.000130465
4834;0.000147473
4835;0.000156966
4836;0.00015996
4837;0.000153285
4838;0.000153812
4839;0.000150303
4840;0.000147321
4841;0.000138504
4842;0.000128398
4843;0.000133723
4844;0.000128967
4845;0.000116378
4846;0.000100777
4847;0.0000953
4848;0.0000921
4849;0.0000915
4850;0.0000912
4851;0.0000899
4852;0.000089
4853;0.0000881
4854;0.0000929
4855;0.00010067
4856;0.000119645
4857;0.000145704
4858;0.000162879
4859;0.00016356
4860;0.000158202
4861;0.000148959
4862;0.000139396
4863;0.000134551
4864;0.000129895
4865;0.000125498
4866;0.000122699
4867;0.000124897
4868;0.000122847
4869;0.000116814
4870;0.000107359
4871;0.000097
4872;0.0000934
4873;0.0000907
4874;0.0000894
4875;0.0000892
4876;0.0000885
4877;0.0000872
4878;0.0000869
4879;0.0000862
4880;0.0000887
4881;0.0000941
4882;0.000114715
4883;0.000125216
4884;0.000129026
4885;0.000129825
4886;0.000132144
4887;0.0001278
4888;0.000124652
4889;0.000116994
4890;0.000112722
4891;0.000114122
4892;0.000115128
4893;0.000110599
4894;0.000101442
4895;0.0000888
4896;0.0000823
4897;0.0000802
4898;0.0000786
4899;0.0000776
4900;0.0000768
4901;0.0000765
4902;0.0000764
4903;0.0000748
4904;0.0000758
4905;0.0000785
4906;0.0000855
4907;0.0000927
4908;0.000117511
4909;0.000128142
4910;0.000131014
4911;0.000134758
4912;0.000134608
4913;0.000130273
4914;0.000125571
4915;0.000121948
4916;0.000114001
4917;0.000105056
4918;0.000095
4919;0.0000879
4920;0.0000869
4921;0.0000875
4922;0.0000872
4923;0.0000865
4924;0.0000853
4925;0.0000826
4926;0.0000838
4927;0.0000944
4928;0.000115331
4929;0.000136478
4930;0.000150388
4931;0.000151981
4932;0.000148468
4933;0.000147145
4934;0.000145415
4935;0.000140044
4936;0.000134671
4937;0.000123652
4938;0.00011965
4939;0.000124036
4940;0.000124303
4941;0.000110445
4942;0.0000963
4943;0.0000904
4944;0.000088
4945;0.0000871
4946;0.0000863
4947;0.0000855
4948;0.0000856
4949;0.0000851
4950;0.0000871
4951;0.0000939
4952;0.000110049
4953;0.000132773
4954;0.000150096
4955;0.000154876
4956;0.000150029
4957;0.000147
4958;0.000140753
4959;0.000135936
4960;0.000133332
4961;0.000129543
4962;0.000128285
4963;0.000131307
4964;0.00011912
4965;0.000116983
4966;0.000105949
4967;0.0000987
4968;0.0000972
4969;0.0000977
4970;0.0000978
4971;0.0000964
4972;0.0000959
4973;0.000095
4974;0.0000966
4975;0.000106502
4976;0.000121303
4977;0.000142329
4978;0.000157335
4979;0.000158872
4980;0.000157288
4981;0.000147429
4982;0.000140931
4983;0.000134159
4984;0.000126902
4985;0.000125047
4986;0.000128659
4987;0.000137564
4988;0.000133148
4989;0.0001209
4990;0.000108142
4991;0.000101298
4992;0.000102117
4993;0.000101268
4994;0.000100327
4995;0.000099
4996;0.0000984
4997;0.0000974
4998;0.0000968
4999;0.0000985
5000;0.000111605
5001;0.000130465
5002;0.000147473
5003;0.000156966
5004;0.00015996
5005;0.000153285
5006;0.000153812
5007;0.000150303
5008;0.000147321
5009;0.000138504
5010;0.000128398
5011;0.000133723
5012;0.000128967
5013;0.000116378
5014;0.000100777
5015;0.0000953
5016;0.0000921
5017;0.0000915
5018;0.0000912
5019;0.0000899
5020;0.000089
5021;0.0000881
5022;0.0000929
5023;0.00010067
5024;0.000119645
5025;0.000145704
5026;0.000162879
5027;0.00016356
5028;0.000158202
5029;0.000148959
5030;0.000139396
5031;0.000134551
5032;0.000129895
5033;0.000125498
5034;0.000122699
5035;0.000124897
5036;0.000122847
5037;0.000116814
5038;0.000107359
5039;0.000097
5040;0.0000934
5041;0.0000907
5042;0.0000894
5043;0.0000892
5044;0.0000885
5045;0.0000872
5046;0.0000869
5047;0.0000862
5048;0.0000887
5049;0.0000941
5050;0.000114715
5051;0.000125216
5052;0.000129026
5053;0.000129825
5054;0.000132144
5055;0.0001278
5056;0.000124652
5057;0.000116994
5058;0.000112722
5059;0.000114122
5060;0.000115128
5061;0.000110599
5062;0.000101442
5063;0.0000888
5064;0.0000823
5065;0.0000802
5066;0.0000786
5067;0.0000776
5068;0.0000768
5069;0.0000765
5070;0.0000764
5071;0.0000748
5072;0.0000758
5073;0.0000785
5074;0.0000855
5075;0.0000927
5076;0.000117511
5077;0.000128142
5078;0.000131014
5079;0.000134758
5080;0.000134608
5081;0.000130273
5082;0.000125571
5083;0.000121948
5084;0.000114001
5085;0.000105056
5086;0.000095
5087;0.0000879
5088;0.0000869
5089;0.0000875
5090;0.0000872
5091;0.0000865
5092;0.0000853
5093;0.0000826
5094;0.0000838
5095;0.0000944
5096;0.000115331
5097;0.000136478
5098;0.000150388
5099;0.000151981
5100;0.000148468
5101;0.000147145
5102;0.000145415
5103;0.000140044
5104;0.000134671
5105;0.000123652
5106;0.00011965
5107;0.000124036
5108;0.000124303
5109;0.000110445
5110;0.0000963
5111;0.0000904
5112;0.000088
5113;0.0000871
5114;0.0000863
5115;0.0000855
5116;0.0000856
5117;0.0000851
5118;0.0000871
5119;0.0000939
5120;0.000110049
5121;0.000132773
5122;0.000150096
5123;0.000154876
5124;0.000150029
5125;0.000147
5126;0.000140753
5127;0.000135936
5128;0.000133332
5129;0.000129543
5130;0.000128285
5131;0.000131307
5132;0.00011912
5133;0.000116983
5134;0.000105949
5135;0.0000987
5136;0.0000972
5137;0.0000977
5138;0.0000978
5139;0.0000964
5140;0.0000959
5141;0.000095
5142;0.0000966
5143;0.000106502
5144;0.000121303
5145;0.000142329
5146;0.000157335
5147;0.000158872
5148;0.000157288
5149;0.000147429
5150;0.000140931
5151;0.000134159
5152;0.000126902
5153;0.000125047
5154;0.000128659
5155;0.000137564
5156;0.000133148
5157;0.0001209
5158;0.000108142
5159;0.000101298
5160;0.000102117
5161;0.000101268
5162;0.000100327
5163;0.000099
5164;0.0000984
5165;0.0000974
5166;0.0000968
5167;0.0000985
5168;0.000111605
5169;0.000130465
5170;0.000147473
5171;0.000156966
5172;0.00015996
5173;0.000153285
5174;0.000153812
5175;0.000150303
5176;0.000147321
5177;0.000138504
5178;0.000128398
5179;0.000133723
5180;0.000128967
5181;0.000116378
5182;0.000100777
5183;0.0000953
5184;0.0000921
5185;0.0000915
5186;0.0000912
5187;0.0000899
5188;0.000089
5189;0.0000881
5190;0.0000929
5191;0.00010067
5192;0.000119645
5193;0.000145704
5194;0.000162879
5195;0.00016356
5196;0.000158202
5197;0.000148959
5198;0.000139396
5199;0.000134551
5200;0.000129895
5201;0.000125498
5202;0.000122699
5203;0.000124897
5204;0.000122847
5205;0.000116814
5206;0.000107359
5207;0.000097
5208;0.0000934
5209;0.0000907
5210;0.0000894
5211;0.0000892
5212;0.0000885
5213;0.0000872
5214;0.0000869
5215;0.0000862
5216;0.0000887
5217;0.0000941
5218;0.000114715
5219;0.000125216
5220;0.000129026
5221;0.000129825
5222;0.000132144
5223;0.0001278
5224;0.000124652
5225;0.000116994
5226;0.000112722
5227;0.000114122
5228;0.000115128
5229;0.000110599
5230;0.000101442
5231;0.0000888
5232;0.0000823
5233;0.0000802
5234;0.0000786
5235;0.0000776
5236;0.0000768
5237;0.0000765
5238;0.0000764
5239;0.0000748
5240;0.0000758
5241;0.0000785
5242;0.0000855
5243;0.0000927
5244;0.000117511
5245;0.000128142
5246;0.000131014
5247;0.000134758
5248;0.000134608
5249;0.000130273
5250;0.000125571
5251;0.000121948
5252;0.000114001
5253;0.000105056
5254;0.000095
5255;0.0000879
5256;0.0000869
5257;0.0000875
5258;0.0000872
5259;0.0000865
5260;0.0000853
5261;0.0000826
5262;0.0000838
5263;0.0000944
5264;0.000115331
5265;0.000136478
5266;0.000150388
5267;0.000151981
5268;0.000148468
5269;0.000147145
5270;0.000145415
5271;0.000140044
5272;0.000134671
5273;0.000123652
5274;0.00011965
5275;0.000124036
5276;0.000124303
5277;0.000110445
5278;0.0000963
5279;0.0000904
5280;0.000088
5281;0.0000871
5282;0.0000863
5283;0.0000855
5284;0.0000856
5285;0.0000851
5286;0.0000871
5287;0.0000939
5288;0.000110049
5289;0.000132773
5290;0.000150096
5291;0.000154876
5292;0.000150029
5293;0.000147
5294;0.000140753
5295;0.000135936
5296;0.000133332
5297;0.000129543
5298;0.000128285
5299;0.000131307
5300;0.00011912
5301;0.000116983
5302;0.000105949
5303;0.0000987
5304;0.0000972
5305;0.0000977
5306;0.0000978
5307;0.0000964
5308;0.0000959
5309;0.000095
5310;0.0000966
5311;0.000106502
5312;0.000121303
5313;0.000142329
5314;0.000157335
5315;0.000158872
5316;0.000157288
5317;0.000147429
5318;0.000140931
5319;0.000134159
5320;0.000126902
5321;0.000125047
5322;0.000128659
5323;0.000137564
5324;0.000133148
5325;0.0001209
5326;0.000108142
5327;0.000101298
5328;0.000102117
5329;0.000101268
5330;0.000100327
5331;0.000099
5332;0.0000984
5333;0.0000974
5334;0.0000968
5335;0.0000985
5336;0.000111605
5337;0.000130465
5338;0.000147473
5339;0.000156966
5340;0.00015996
5341;0.000153285
5342;0.000153812
5343;0.000150303
5344;0.000147321
5345;0.000138504
5346;0.000128398
5347;0.000133723
5348;0.000128967
5349;0.000116378
5350;0.000100777
5351;0.0000953
5352;0.0000921
5353;0.0000915
5354;0.0000912
5355;0.0000899
5356;0.000089
5357;0.0000881
5358;0.0000929
5359;0.00010067
5360;0.000119645
5361;0.000145704
5362;0.000162879
5363;0.00016356
5364;0.000158202
5365;0.000148959
5366;0.000139396
5367;0.000134551
5368;0.000129895
5369;0.000125498
5370;0.000122699
5371;0.000124897
5372;0.000122847
5373;0.000116814
5374;0.000107359
5375;0.000097
5376;0.0000934
5377;0.0000907
5378;0.0000894
5379;0.0000892
5380;0.0000885
5381;0.0000872
5382;0.0000869
5383;0.0000862
5384;0.0000887
5385;0.0000941
5386;0.000114715
5387;0.000125216
5388;0.000129026
5389;0.000129825
5390;0.000132144
5391;0.0001278
5392;0.000124652
5393;0.000116994
5394;0.000112722
5395;0.000114122
5396;0.000115128
5397;0.000110599
5398;0.000101442
5399;0.0000888
5400;0.0000823
5401;0.0000802
5402;0.0000786
5403;0.0000776
5404;0.0000768
5405;0.0000765
5406;0.0000764
5407;0.0000748
5408;0.0000758
5409;0.0000785
5410;0.0000855
5411;0.0000927
5412;0.000117511
5413;0.000128142
5414;0.000131014
5415;0.000134758
5416;0.000134608
5417;0.000130273
5418;0.000125571
5419;0.000121948
5420;0.000114001
5421;0.000105056
5422;0.000095
5423;0.0000879
5424;0.0000869
5425;0.0000875
5426;0.0000872
5427;0.0000865
5428;0.0000853
5429;0.0000826
5430;0.0000838
5431;0.0000944
5432;0.000115331
5433;0.000136478
5434;0.000150388
5435;0.000151981
5436;0.000148468
5437;0.000147145
5438;0.000145415
5439;0.000140044
5440;0.000134671
5441;0.000123652
5442;0.00011965
5443;0.000124036
5444;0.000124303
5445;0.000110445
5446;0.0000963
5447;0.0000904
5448;0.000088
5449;0.0000871
5450;0.0000863
5451;0.0000855
5452;0.0000856
5453;0.0000851
5454;0.0000871
5455;0.0000939
5456;0.000110049
5457;0.000132773
5458;0.000150096
5459;0.000154876
5460;0.000150029
5461;0.000147
5462;0.000140753
5463;0.000135936
5464;0.000133332
5465;0.000129543
5466;0.000128285
5467;0.000131307
5468;0.00011912
5469;0.000116983
5470;0.000105949
5471;0.0000987
5472;0.0000972
5473;0.0000977
5474;0.0000978
5475;0.0000964
5476;0.0000959
5477;0.000095
5478;0.0000966
5479;0.000106502
5480;0.000121303
5481;0.000142329
5482;0.000157335
5483;0.000158872
5484;0.000157288
5485;0.000147429
5486;0.000140931
5487;0.000134159
5488;0.000126902
5489;0.000125047
5490;0.000128659
5491;0.000137564
5492;0.000133148
5493;0.0001209
5494;0.000108142
5495;0.000101298
5496;0.000102117
5497;0.000101268
5498;0.000100327
5499;0.000099
5500;0.0000984
5501;0.0000974
5502;0.0000968
5503;0.0000985
5504;0.000111605
5505;0.000130465
5506;0.000147473
5507;0.000156966
5508;0.00015996
5509;0.000153285
5510;0.000153812
5511;0.000150303
5512;0.000147321
5513;0.000138504
5514;0.000128398
5515;0.000133723
5516;0.000128967
5517;0.000116378
5518;0.000100777
5519;0.0000953
5520;0.0000921
5521;0.0000915
5522;0.0000912
5523;0.0000899
5524;0.000089
5525;0.0000881
5526;0.0000929
5527;0.00010067
5528;0.000119645
5529;0.000145704
5530;0.000162879
5531;0.00016356
5532;0.000158202
5533;0.000148959
5534;0.000139396
5535;0.000134551
5536;0.000129895
5537;0.000125498
5538;0.000122699
5539;0.000124897
5540;0.000122847
5541;0.000116814
5542;0.000107359
5543;0.000097
5544;0.0000934
5545;0.0000907
5546;0.0000894
5547;0.0000892
5548;0.0000885
5549;0.0000872
5550;0.0000869
5551;0.0000862
5552;0.0000887
5553;0.0000941
5554;0.000114715
5555;0.000125216
5556;0.000129026
5557;0.000129825
5558;0.000132144
5559;0.0001278
5560;0.000124652
5561;0.000116994
5562;0.000112722
5563;0.000114122
5564;0.000115128
5565;0.000110599
5566;0.000101442
5567;0.0000888
5568;0.0000823
5569;0.0000802
5570;0.0000786
5571;0.0000776
5572;0.0000768
5573;0.0000765
5574;0.0000764
5575;0.0000748
5576;0.0000758
5577;0.0000785
5578;0.0000855
5579;0.0000927
5580;0.000117511
5581;0.000128142
5582;0.000131014
5583;0.000134758
5584;0.000134608
5585;0.000130273
5586;0.000125571
5587;0.000121948
5588;0.000114001
5589;0.000105056
5590;0.000095
5591;0.0000879
5592;0.0000869
5593;0.0000875
5594;0.0000872
5595;0.0000865
5596;0.0000853
5597;0.0000826
5598;0.0000838
5599;0.0000944
5600;0.000115331
5601;0.000136478
5602;0.000150388
5603;0.000151981
5604;0.000148468
5605;0.000147145
5606;0.000145415
5607;0.000140044
5608;0.000134671
5609;0.000123652
5610;0.00011965
5611;0.000124036
5612;0.000124303
5613;0.000110445
5614;0.0000963
5615;0.0000904
5616;0.000088
5617;0.0000871
5618;0.0000863
5619;0.0000855
5620;0.0000856
5621;0.0000851
5622;0.0000871
5623;0.0000939
5624;0.000110049
5625;0.000132773
5626;0.000150096
5627;0.000154876
5628;0.000150029
5629;0.000147
5630;0.000140753
5631;0.000135936
5632;0.000133332
5633;0.000129543
5634;0.000128285
5635;0.000131307
5636;0.00011912
5637;0.000116983
5638;0.000105949
5639;0.0000987
5640;0.0000972
5641;0.0000977
5642;0.0000978
5643;0.0000964
5644;0.0000959
5645;0.000095
5646;0.0000966
5647;0.000106502
5648;0.000121303
5649;0.000142329
5650;0.000157335
5651;0.000158872
5652;0.000157288
5653;0.000147429
5654;0.000140931
5655;0.000134159
5656;0.000126902
5657;0.000125047
5658;0.000128659
5659;0.000137564
5660;0.000133148
5661;0.0001209
5662;0.000108142
5663;0.000101298
5664;0.000102117
5665;0.000101268
5666;0.000100327
5667;0.000099
5668;0.0000984
5669;0.0000974
5670;0.0000968
5671;0.0000985
5672;0.000111605
5673;0.000130465
5674;0.000147473
5675;0.000156966
5676;0.00015996
5677;0.000153285
5678;0.000153812
5679;0.000150303
5680;0.000147321
5681;0.000138504
5682;0.000128398
5683;0.000133723
5684;0.000128967
5685;0.000116378
5686;0.000100777
5687;0.0000953
5688;0.0000921
5689;0.0000915
5690;0.0000912
5691;0.0000899
5692;0.000089
5693;0.0000881
5694;0.0000929
5695;0.00010067
5696;0.000119645
5697;0.000145704
5698;0.000162879
5699;0.00016356
5700;0.000158202
5701;0.000148959
5702;0.000139396
5703;0.000134551
5704;0.000129895
5705;0.000125498
5706;0.000122699
5707;0.000124897
5708;0.000122847
5709;0.000116814
5710;0.000107359
5711;0.000097
5712;0.0000934
5713;0.0000907
5714;0.0000894
5715;0.0000892
5716;0.0000885
5717;0.0000872
5718;0.0000869
5719;0.0000862
5720;0.0000887
5721;0.0000941
5722;0.000114715
5723;0.000125216
5724;0.000129026
5725;0.000129825
5726;0.000132144
5727;0.0001278
5728;0.000124652
5729;0.000116994
5730;0.000112722
5731;0.000114122
5732;0.000115128
5733;0.000110599
5734;0.000101442
5735;0.0000888
5736;0.0000823
5737;0.0000802
5738;0.0000786
5739;0.0000776
5740;0.0000768
5741;0.0000765
5742;0.0000764
5743;0.0000748
5744;0.0000758
5745;0.0000785
5746;0.0000855
5747;0.0000927
5748;0.000117511
5749;0.000128142
5750;0.000131014
5751;0.000134758
5752;0.000134608
5753;0.000130273
5754;0.000125571
5755;0.000121948
5756;0.000114001
5757;0.000105056
5758;0.000095
5759;0.0000879
5760;0.0000869
5761;0.0000875
5762;0.0000872
5763;0.0000865
5764;0.0000853
5765;0.0000826
5766;0.0000838
5767;0.0000944
5768;0.000115331
5769;0.000136478
5770;0.000150388
5771;0.000151981
5772;0.000148468
5773;0.000147145
5774;0.000145415
5775;0.000140044
5776;0.000134671
5777;0.000123652
5778;0.00011965
5779;0.000124036
5780;0.000124303
5781;0.000110445
5782;0.0000963
5783;0.0000904
5784;0.000088
5785;0.0000871
5786;0.0000863
5787;0.0000855
5788;0.0000856
5789;0.0000851
5790;0.0000871
5791;0.0000939
5792;0.000110049
5793;0.000132773
5794;0.000150096
5795;0.000154876
5796;0.000150029
5797;0.000147
5798;0.000140753
5799;0.000135936
5800;0.000133332
5801;0.000129543
5802;0.000128285
5803;0.000131307
5804;0.00011912
5805;0.000116983
5806;0.000105949
5807;0.0000987
5808;0.0000972
5809;0.0000977
5810;0.0000978
5811;0.0000964
5812;0.0000959
5813;0.000095
5814;0.0000966
5815;0.000106502
5816;0.000121303
5817;0.000142329
5818;0.000157335
5819;0.000158872
5820;0.000157288
5821;0.000147429
5822;0.000140931
5823;0.000134159
5824;0.000126902
5825;0.000125047
5826;0.000128659
5827;0.000137564
5828;0.000133148
5829;0.0001209
5830;0.000108142
5831;0.000101298
5832;0.000102117
5833;0.000101268
5834;0.000100327
5835;0.000099
5836;0.0000984
5837;0.0000974
5838;0.0000968
5839;0.0000985
5840;0.000111605
5841;0.000130465
5842;0.000147473
5843;0.000156966
5844;0.00015996
5845;0.000153285
5846;0.000153812
5847;0.000150303
5848;0.000147321
5849;0.000138504
5850;0.000128398
5851;0.000133723
5852;0.000128967
5853;0.000116378
5854;0.000100777
5855;0.0000953
5856;0.0000921
5857;0.0000915
5858;0.0000912
5859;0.0000899
5860;0.000089
5861;0.0000881
5862;0.0000929
5863;0.00010067
5864;0.000119645
5865;0.000145704
5866;0.000162879
5867;0.00016356
5868;0.000158202
5869;0.000148959
5870;0.000139396
5871;0.000134551
5872;0.000129895
5873;0.000125498
5874;0.000122699
5875;0.000124897
5876;0.000122847
5877;0.000116814
5878;0.000107359
5879;0.000097
5880;0.0000934
5881;0.0000907
5882;0.0000894
5883;0.0000892
5884;0.0000885
5885;0.0000872
5886;0.0000869
5887;0.0000862
5888;0.0000887
5889;0.0000941
5890;0.000114715
5891;0.000125216
5892;0.000129026
5893;0.000129825
5894;0.000132144
5895;0.0001278
5896;0.000124652
5897;0.000116994
5898;0.000112722
5899;0.000114122
5900;0.000115128
5901;0.000110599
5902;0.000101442
5903;0.0000888
5904;0.0000823
5905;0.0000802
5906;0.0000786
5907;0.0000776
5908;0.0000768
5909;0.0000765
5910;0.0000764
5911;0.0000748
5912;0.0000758
5913;0.0000785
5914;0.0000855
5915;0.0000927
5916;0.000117511
5917;0.000128142
5918;0.000131014
5919;0.000134758
5920;0.000134608
5921;0.000130273
5922;0.000125571
5923;0.000121948
5924;0.000114001
5925;0.000105056
5926;0.000095
5927;0.0000879
5928;0.0000869
5929;0.0000875
5930;0.0000872
5931;0.0000865
5932;0.0000853
5933;0.0000826
5934;0.0000838
5935;0.0000944
5936;0.000115331
5937;0.000136478
5938;0.000150388
5939;0.000151981
5940;0.000148468
5941;0.000147145
5942;0.000145415
5943;0.000140044
5944;0.000134671
5945;0.000123652
5946;0.00011965
5947;0.000124036
5948;0.000124303
5949;0.000110445
5950;0.0000963
5951;0.0000904
5952;0.000088
5953;0.0000871
5954;0.0000863
5955;0.0000855
5956;0.0000856
5957;0.0000851
5958;0.0000871
5959;0.0000939
5960;0.000110049
5961;0.000132773
5962;0.000150096
5963;0.000154876
5964;0.000150029
5965;0.000147
5966;0.000140753
5967;0.000135936
5968;0.000133332
5969;0.000129543
5970;0.000128285
5971;0.000131307
5972;0.00011912
5973;0.000116983
5974;0.000105949
5975;0.0000987
5976;0.0000972
5977;0.0000977
5978;0.0000978
5979;0.0000964
5980;0.0000959
5981;0.000095
5982;0.0000966
5983;0.000106502
5984;0.000121303
5985;0.000142329
5986;0.000157335
5987;0.000158872
5988;0.000157288
5989;0.000147429
5990;0.000140931
5991;0.000134159
5992;0.000126902
5993;0.000125047
5994;0.000128659
5995;0.000137564
5996;0.000133148
5997;0.0001209
5998;0.000108142
5999;0.000101298
6000;0.000102117
6001;0.000101268
6002;0.000100327
6003;0.000099
6004;0.0000984
6005;0.0000974
6006;0.0000968
6007;0.0000985
6008;0.000111605
6009;0.000130465
6010;0.000147473
6011;0.000156966
6012;0.00015996
6013;0.000153285
6014;0.000153812
6015;0.000150303
6016;0.000147321
6017;0.000138504
6018;0.000128398
6019;0.000133723
6020;0.000128967
6021;0.000116378
6022;0.000100777
6023;0.0000953
6024;0.0000921
6025;0.0000915
6026;0.0000912
6027;0.0000899
6028;0.000089
6029;0.0000881
6030;0.0000929
6031;0.00010067
6032;0.000119645
6033;0.000145704
6034;0.000162879
6035;0.00016356
6036;0.000158202
6037;0.000148959
6038;0.000139396
6039;0.000134551
6040;0.000129895
6041;0.000125498
6042;0.000122699
6043;0.000124897
6044;0.000122847
6045;0.000116814
6046;0.000107359
6047;0.000097
6048;0.0000934
6049;0.0000907
6050;0.0000894
6051;0.0000892
6052;0.0000885
6053;0.0000872
6054;0.0000869
6055;0.0000862
6056;0.0000887
6057;0.0000941
6058;0.000114715
6059;0.000125216
6060;0.000129026
6061;0.000129825
6062;0.000132144
6063;0.0001278
6064;0.000124652
6065;0.000116994
6066;0.000112722
6067;0.000114122
6068;0.000115128
6069;0.000110599
6070;0.000101442
6071;0.0000888
6072;0.0000823
6073;0.0000802
6074;0.0000786
6075;0.0000776
6076;0.0000768
6077;0.0000765
6078;0.0000764
6079;0.0000748
6080;0.0000758
6081;0.0000785
6082;0.0000855
6083;0.0000927
6084;0.000117511
6085;0.000128142
6086;0.000131014
6087;0.000134758
6088;0.000134608
6089;0.000130273
6090;0.000125571
6091;0.000121948
6092;0.000114001
6093;0.000105056
6094;0.000095
6095;0.0000879
6096;0.0000869
6097;0.0000875
6098;0.0000872
6099;0.0000865
6100;0.0000853
6101;0.0000826
6102;0.0000838
6103;0.0000944
6104;0.000115331
6105;0.000136478
6106;0.000150388
6107;0.000151981
6108;0.000148468
6109;0.000147145
6110;0.000145415
6111;0.000140044
6112;0.000134671
6113;0.000123652
6114;0.00011965
6115;0.000124036
6116;0.000124303
6117;0.000110445
6118;0.0000963
6119;0.0000904
6120;0.000088
6121;0.0000871
6122;0.0000863
6123;0.0000855
6124;0.0000856
6125;0.0000851
6126;0.0000871
6127;0.0000939
6128;0.000110049
6129;0.000132773
6130;0.000150096
6131;0.000154876
6132;0.000150029
6133;0.000147
6134;0.000140753
6135;0.000135936
6136;0.000133332
6137;0.000129543
6138;0.000128285
6139;0.000131307
6140;0.00011912
6141;0.000116983
6142;0.000105949
6143;0.0000987
6144;0.0000972
6145;0.0000977
6146;0.0000978
6147;0.0000964
6148;0.0000959
6149;0.000095
6150;0.0000966
6151;0.000106502
6152;0.000121303
6153;0.000142329
6154;0.000157335
6155;0.000158872
6156;0.000157288
6157;0.000147429
6158;0.000140931
6159;0.000134159
6160;0.000126902
6161;0.000125047
6162;0.000128659
6163;0.000137564
6164;0.000133148
6165;0.0001209
6166;0.000108142
6167;0.000101298
6168;0.000102117
6169;0.000101268
6170;0.000100327
6171;0.000099
6172;0.0000984
6173;0.0000974
6174;0.0000968
6175;0.0000985
6176;0.000111605
6177;0.000130465
6178;0.000147473
6179;0.000156966
6180;0.00015996
6181;0.000153285
6182;0.000153812
6183;0.000150303
6184;0.000147321
6185;0.000138504
6186;0.000128398
6187;0.000133723
6188;0.000128967
6189;0.000116378
6190;0.000100777
6191;0.0000953
6192;0.0000921
6193;0.0000915
6194;0.0000912
6195;0.0000899
6196;0.000089
6197;0.0000881
6198;0.0000929
6199;0.00010067
6200;0.000119645
6201;0.000145704
6202;0.000162879
6203;0.00016356
6204;0.000158202
6205;0.000148959
6206;0.000139396
6207;0.000134551
6208;0.000129895
6209;0.000125498
6210;0.000122699
6211;0.000124897
6212;0.000122847
6213;0.000116814
6214;0.000107359
6215;0.000097
6216;0.0000934
6217;0.0000907
6218;0.0000894
6219;0.0000892
6220;0.0000885
6221;0.0000872
6222;0.0000869
6223;0.0000862
6224;0.0000887
6225;0.0000941
6226;0.000114715
6227;0.000125216
6228;0.000129026
6229;0.000129825
6230;0.000132144
6231;0.0001278
6232;0.000124652
6233;0.000116994
6234;0.000112722
6235;0.000114122
6236;0.000115128
6237;0.000110599
6238;0.000101442
6239;0.0000888
6240;0.0000823
6241;0.0000802
6242;0.0000786
6243;0.0000776
6244;0.0000768
6245;0.0000765
6246;0.0000764
6247;0.0000748
6248;0.0000758
6249;0.0000785
6250;0.0000855
6251;0.0000927
6252;0.000117511
6253;0.000128142
6254;0.000131014
6255;0.000134758
6256;0.000134608
6257;0.000130273
6258;0.000125571
6259;0.000121948
6260;0.000114001
6261;0.000105056
6262;0.000095
6263;0.0000879
6264;0.0000869
6265;0.0000875
6266;0.0000872
6267;0.0000865
6268;0.0000853
6269;0.0000826
6270;0.0000838
6271;0.0000944
6272;0.000115331
6273;0.000136478
6274;0.000150388
6275;0.000151981
6276;0.000148468
6277;0.000147145
6278;0.000145415
6279;0.000140044
6280;0.000134671
6281;0.000123652
6282;0.00011965
6283;0.000124036
6284;0.000124303
6285;0.000110445
6286;0.0000963
6287;0.0000904
6288;0.000088
6289;0.0000871
6290;0.0000863
6291;0.0000855
6292;0.0000856
6293;0.0000851
6294;0.0000871
6295;0.0000939
6296;0.000110049
6297;0.000132773
6298;0.000150096
6299;0.000154876
6300;0.000150029
6301;0.000147
6302;0.000140753
6303;0.000135936
6304;0.000133332
6305;0.000129543
6306;0.000128285
6307;0.000131307
6308;0.00011912
6309;0.000116983
6310;0.000105949
6311;0.0000987
6312;0.0000972
6313;0.0000977
6314;0.0000978
6315;0.0000964
6316;0.0000959
6317;0.000095
6318;0.0000966
6319;0.000106502
6320;0.000121303
6321;0.000142329
6322;0.000157335
6323;0.000158872
6324;0.000157288
6325;0.000147429
6326;0.000140931
6327;0.000134159
6328;0.000126902
6329;0.000125047
6330;0.000128659
6331;0.000137564
6332;0.000133148
6333;0.0001209
6334;0.000108142
6335;0.000101298
6336;0.000102117
6337;0.000101268
6338;0.000100327
6339;0.000099
6340;0.0000984
6341;0.0000974
6342;0.0000968
6343;0.0000985
6344;0.000111605
6345;0.000130465
6346;0.000147473
6347;0.000156966
6348;0.00015996
6349;0.000153285
6350;0.000153812
6351;0.000150303
6352;0.000147321
6353;0.000138504
